sku_id,slug,name,cat,sub,size,factory,unit,old_price,price,tier,source_page,source_name,source_code,reason
sheet-alloy-38,sheet-alloy-38,ورق آلیاژی ۲۰,ورق,آلیاژی,۲۰,ورق شهرکرد,kg,41800,107045,T3,انواع-ورق/ورق-st52,"median of 2 rows, size 20",,"mill not like-for-like, but ahanonline's own spread for this size is 3.0% across ['اکسین اهواز'] — category reference"
sheet-alloy-39,sheet-alloy-39,ورق آلیاژی ۲۵,ورق,آلیاژی,۲۵,امیرکبیر کاشان,kg,42100,99545,T3,انواع-ورق/ورق-st52,"median of 4 rows, size 25",,"mill not like-for-like, but ahanonline's own spread for this size is 2.8% across ['اکسین اهواز'] — category reference"
sheet-alloy-40,sheet-alloy-40,ورق آلیاژی ۳۰,ورق,آلیاژی,۳۰,ورق شهرکرد,kg,42200,95936,T3,انواع-ورق/ورق-st52,"median of 3 rows, size 30",,"mill not like-for-like, but ahanonline's own spread for this size is 3.3% across ['اکسین اهواز'] — category reference"
sheet-alloy-41,sheet-alloy-41,ورق آلیاژی ۴۰,ورق,آلیاژی,۴۰,فولاد سبا,kg,41950,102272,T3,انواع-ورق/ورق-st52,"median of 4 rows, size 40",,"mill not like-for-like, but ahanonline's own spread for this size is 2.7% across ['اکسین اهواز'] — category reference"
sheet-oiled-5,sheet-oiled-5,ورق روغنی ۱,ورق,روغنی,۱,کاویان اهواز,kg,44450,138000,T3,انواع-ورق/ورق-روغنی,"median of 6 rows, size 1",,"mill not like-for-like, but ahanonline's own spread for this size is 2.7% across ['فولاد غرب', 'فولاد مبارکه', 'هفت الماس'] — category reference"
sheet-oiled-6,sheet-oiled-6,ورق روغنی ۱.۵,ورق,روغنی,۱.۵,فولاد مبارکه,kg,45900,142363,T1,انواع-ورق/ورق-روغنی,ورق روغنی 1.5 فولاد مبارکه 1000 رول ST12 بنگاه تهران,1888,exact match on انواع-ورق/ورق-روغنی
sheet-oiled-7,sheet-oiled-7,ورق روغنی ۲,ورق,روغنی,۲,امیرکبیر کاشان,kg,43600,138272,T3,انواع-ورق/ورق-روغنی,"median of 6 rows, size 2",,"mill not like-for-like, but ahanonline's own spread for this size is 3.0% across ['فولاد غرب', 'فولاد مبارکه', 'هفت الماس'] — category reference"
sheet-black-3,sheet-black-3,ورق سیاه ۱۵,ورق,سیاه,۱۵,فولاد مبارکه,kg,46650,96363,T1,انواع-ورق/ورق-سیاه,ورق سیاه 15 فولاد مبارکه 1500 رول ST37 کارخانه,1942,exact match on انواع-ورق/ورق-سیاه
01KZRAWW7DF2S1E4EC6A7YK7AG,varagh-garm-2-mobarakeh,ورق سیاه ۲ فولاد مبارکه,ورق,سیاه,۲,فولاد مبارکه,kg,,104090,T1,انواع-ورق/ورق-سیاه,ورق سیاه 2 فولاد مبارکه 1000 رول ST37 کارخانه,8353,exact match on انواع-ورق/ورق-سیاه
sheet-black-4,sheet-black-4,ورق سیاه ۲۰,ورق,سیاه,۲۰,امیرکبیر کاشان,kg,43150,84090,T3,انواع-ورق/ورق-سیاه,"median of 10 rows, size 20",,"mill not like-for-like, but ahanonline's own spread for this size is 8.4% across ['آتیه', 'اکسین اهواز', 'خرم آباد', 'کاویان'] — category reference"
sheet-deck-43,sheet-deck-43,ورق عرشه فولادی ۱,ورق,عرشه فولادی,۱,فولاد گیلان,kg,44250,144364,T3,انواع-ورق/عرشه-فولادی-گالوانیزه,"median of 4 rows, size 1",,"mill not like-for-like, but ahanonline's own spread for this size is 3.5% across ['تاراز', 'شهرکرد', 'هفت الماس', 'کاشان'] — category reference"
sheet-galvanized-11,sheet-galvanized-11,ورق گالوانیزه ۲.۵,ورق,گالوانیزه,۲.۵,قطعات اصفهان,kg,41800,144318,T3,انواع-ورق/ورق-گالوانیزه,"median of 4 rows, size 2.5",,"mill not like-for-like, but ahanonline's own spread for this size is 1.3% across ['شهریار تبریز', 'هفت الماس'] — category reference"
sheet-galvanized-12,sheet-galvanized-12,ورق گالوانیزه ۳,ورق,گالوانیزه,۳,امیرکبیر کاشان,kg,43400,166363,T3,انواع-ورق/ورق-گالوانیزه,"median of 2 rows, size 3",,"mill not like-for-like, but ahanonline's own spread for this size is 9.1% across ['شهریار تبریز'] — category reference"
profile-frame-28,profile-frame-28,پروفیل و قوطی درب و پنجره ۱۰۰×۱۰۰,پروفیل و قوطی,درب و پنجره,۱۰۰×۱۰۰,فولاد مشهد,kg,44050,105454,T3,انواع-پروفیل/پروفیل,"median of 3 rows, size 100*100",,"mill not like-for-like, but ahanonline's own spread for this size is 0.9% across ['اصفهان', 'تهران'] — category reference"
profile-frame-29,profile-frame-29,پروفیل و قوطی درب و پنجره ۱۳۵×۱۳۵,پروفیل و قوطی,درب و پنجره,۱۳۵×۱۳۵,کیان پرشیا,kg,44800,104545,T3,انواع-پروفیل/پروفیل,"median of 2 rows, size 135*135",,"mill not like-for-like, but ahanonline's own spread for this size is 0.0% across ['اصفهان'] — category reference"
profile-frame-30,profile-frame-30,پروفیل و قوطی درب و پنجره ۱۴۰×۱۴۰,پروفیل و قوطی,درب و پنجره,۱۴۰×۱۴۰,نیکان پروفیل,kg,46550,106363,T3,انواع-پروفیل/پروفیل,"median of 2 rows, size 140*140",,"mill not like-for-like, but ahanonline's own spread for this size is 1.7% across ['تهران'] — category reference"
profile-frame-25,profile-frame-25,پروفیل و قوطی درب و پنجره ۷۰×۷۰,پروفیل و قوطی,درب و پنجره,۷۰×۷۰,پروفیل صابری,kg,44200,105454,T3,انواع-پروفیل/پروفیل,"median of 5 rows, size 70*70",,"mill not like-for-like, but ahanonline's own spread for this size is 2.6% across ['اصفهان', 'تهران', 'مازندران'] — category reference"
profile-frame-26,profile-frame-26,پروفیل و قوطی درب و پنجره ۸۰×۸۰,پروفیل و قوطی,درب و پنجره,۸۰×۸۰,نیکان پروفیل,kg,45900,105454,T3,انواع-پروفیل/پروفیل,"median of 4 rows, size 80*80",,"mill not like-for-like, but ahanonline's own spread for this size is 0.9% across ['اصفهان', 'تهران'] — category reference"
profile-frame-27,profile-frame-27,پروفیل و قوطی درب و پنجره ۹۰×۹۰,پروفیل و قوطی,درب و پنجره,۹۰×۹۰,جهان پروفیل پارس,kg,46600,105454,T3,انواع-پروفیل/پروفیل,"median of 6 rows, size 90*90",,"mill not like-for-like, but ahanonline's own spread for this size is 2.6% across ['اصفهان', 'تهران', 'مازندران'] — category reference"
profile-box-square-1,profile-box-square-1,پروفیل و قوطی قوطی مربع ۳۰×۳۰,پروفیل و قوطی,قوطی مربع,۳۰×۳۰,تهران شرق,kg,46500,105454,T1,انواع-پروفیل/پروفیل,پروفیل 30*30 ضخامت 2 میل تهران شاخه 6 متری,0048,fuzzy match on انواع-پروفیل/پروفیل
profile-box-square-2,profile-box-square-2,پروفیل و قوطی قوطی مربع ۴۰×۴۰,پروفیل و قوطی,قوطی مربع,۴۰×۴۰,فولاد مشهد,kg,46550,105454,T3,انواع-پروفیل/پروفیل,"median of 7 rows, size 40*40",,"mill not like-for-like, but ahanonline's own spread for this size is 1.7% across ['اصفهان', 'تهران', 'مازندران'] — category reference"
profile-box-square-3,profile-box-square-3,پروفیل و قوطی قوطی مربع ۴۰×۸۰,پروفیل و قوطی,قوطی مربع,۴۰×۸۰,فولاد مشهد,kg,47550,105454,T3,انواع-پروفیل/پروفیل,"median of 4 rows, size 40*80",,"mill not like-for-like, but ahanonline's own spread for this size is 2.6% across ['اصفهان', 'تهران'] — category reference"
profile-box-square-4,profile-box-square-4,پروفیل و قوطی قوطی مربع ۵۰×۵۰,پروفیل و قوطی,قوطی مربع,۵۰×۵۰,فولاد مشهد,kg,46000,105454,T3,انواع-پروفیل/پروفیل,"median of 5 rows, size 50*50",,"mill not like-for-like, but ahanonline's own spread for this size is 0.9% across ['اصفهان', 'تهران'] — category reference"
profile-box-square-5,profile-box-square-5,پروفیل و قوطی قوطی مربع ۶۰×۶۰,پروفیل و قوطی,قوطی مربع,۶۰×۶۰,تهران شرق,kg,45650,105454,T1,انواع-پروفیل/پروفیل,پروفیل 60*60 ضخامت 2 میل تهران شاخه 6 متری,3385,fuzzy match on انواع-پروفیل/پروفیل
profile-box-square-6,profile-box-square-6,پروفیل و قوطی قوطی مربع ۷۰×۷۰,پروفیل و قوطی,قوطی مربع,۷۰×۷۰,پروفیل یاران,kg,47450,105454,T3,انواع-پروفیل/پروفیل,"median of 5 rows, size 70*70",,"mill not like-for-like, but ahanonline's own spread for this size is 2.6% across ['اصفهان', 'تهران', 'مازندران'] — category reference"
profile-box-rect-7,profile-box-rect-7,پروفیل و قوطی قوطی مستطیل ۵۰×۵۰,پروفیل و قوطی,قوطی مستطیل,۵۰×۵۰,کیان پرشیا,kg,42500,105454,T3,انواع-پروفیل/پروفیل,"median of 5 rows, size 50*50",,"mill not like-for-like, but ahanonline's own spread for this size is 0.9% across ['اصفهان', 'تهران'] — category reference"
profile-box-rect-8,profile-box-rect-8,پروفیل و قوطی قوطی مستطیل ۶۰×۶۰,پروفیل و قوطی,قوطی مستطیل,۶۰×۶۰,تهران شرق,kg,45500,105454,T1,انواع-پروفیل/پروفیل,پروفیل 60*60 ضخامت 2 میل تهران شاخه 6 متری,3385,fuzzy match on انواع-پروفیل/پروفیل
profile-box-rect-9,profile-box-rect-9,پروفیل و قوطی قوطی مستطیل ۷۰×۷۰,پروفیل و قوطی,قوطی مستطیل,۷۰×۷۰,پروفیل صابری,kg,44800,105454,T3,انواع-پروفیل/پروفیل,"median of 5 rows, size 70*70",,"mill not like-for-like, but ahanonline's own spread for this size is 2.6% across ['اصفهان', 'تهران', 'مازندران'] — category reference"
profile-box-rect-10,profile-box-rect-10,پروفیل و قوطی قوطی مستطیل ۸۰×۸۰,پروفیل و قوطی,قوطی مستطیل,۸۰×۸۰,جهان پروفیل پارس,kg,44850,105454,T3,انواع-پروفیل/پروفیل,"median of 4 rows, size 80*80",,"mill not like-for-like, but ahanonline's own spread for this size is 0.9% across ['اصفهان', 'تهران'] — category reference"
profile-box-rect-11,profile-box-rect-11,پروفیل و قوطی قوطی مستطیل ۹۰×۹۰,پروفیل و قوطی,قوطی مستطیل,۹۰×۹۰,تهران شرق,kg,46050,105454,T1,انواع-پروفیل/پروفیل,پروفیل 90*90 ضخامت 2.5 میل تهران شاخه 6 متری,2856,fuzzy match on انواع-پروفیل/پروفیل
profile-column-15,profile-column-15,پروفیل و قوطی ستونی ۱۳۵ ۱۰۰×۱۰۰,پروفیل و قوطی,پروفیل ستونی,۱۰۰×۱۰۰,فولاد مشهد,kg,48500,105454,T3,انواع-پروفیل/پروفیل,"median of 3 rows, size 100*100",,"mill not like-for-like, but ahanonline's own spread for this size is 0.9% across ['اصفهان', 'تهران'] — category reference"
profile-column-16,profile-column-16,پروفیل و قوطی ستونی ۱۳۵ ۱۳۵×۱۳۵,پروفیل و قوطی,پروفیل ستونی,۱۳۵×۱۳۵,جهان پروفیل پارس,kg,47200,104545,T3,انواع-پروفیل/پروفیل,"median of 2 rows, size 135*135",,"mill not like-for-like, but ahanonline's own spread for this size is 0.0% across ['اصفهان'] — category reference"
profile-column-17,profile-column-17,پروفیل و قوطی ستونی ۱۳۵ ۱۴۰×۱۴۰,پروفیل و قوطی,پروفیل ستونی,۱۴۰×۱۴۰,تهران شرق,kg,47000,105454,T1,انواع-پروفیل/پروفیل,پروفیل 140*140 ضخامت 3 میل تهران شاخه 12 متری,2855,fuzzy match on انواع-پروفیل/پروفیل
profile-column-12,profile-column-12,پروفیل و قوطی ستونی ۱۳۵ ۷۰×۷۰,پروفیل و قوطی,پروفیل ستونی,۷۰×۷۰,فولاد مشهد,kg,47600,105454,T3,انواع-پروفیل/پروفیل,"median of 5 rows, size 70*70",,"mill not like-for-like, but ahanonline's own spread for this size is 2.6% across ['اصفهان', 'تهران', 'مازندران'] — category reference"
profile-column-13,profile-column-13,پروفیل و قوطی ستونی ۱۳۵ ۸۰×۸۰,پروفیل و قوطی,پروفیل ستونی,۸۰×۸۰,جهان پروفیل پارس,kg,45700,105454,T3,انواع-پروفیل/پروفیل,"median of 4 rows, size 80*80",,"mill not like-for-like, but ahanonline's own spread for this size is 0.9% across ['اصفهان', 'تهران'] — category reference"
profile-column-14,profile-column-14,پروفیل و قوطی ستونی ۱۳۵ ۹۰×۹۰,پروفیل و قوطی,پروفیل ستونی,۹۰×۹۰,نیکان پروفیل,kg,46550,105454,T3,انواع-پروفیل/پروفیل,"median of 6 rows, size 90*90",,"mill not like-for-like, but ahanonline's own spread for this size is 2.6% across ['اصفهان', 'تهران', 'مازندران'] — category reference"
profile-furniture-31,profile-furniture-31,پروفیل و قوطی مبلی ۶۰×۶۰,پروفیل و قوطی,پروفیل مبلی,۶۰×۶۰,نیکان پروفیل,kg,44350,150909,T3,انواع-پروفیل/پروفیل-مبلی,"median of 5 rows, size 60*60",,"mill not like-for-like, but ahanonline's own spread for this size is 0.0% across [''] — category reference"
profile-galvanized-37,profile-galvanized-37,پروفیل و قوطی گالوانیزه ۳۰×۳۰,پروفیل و قوطی,پروفیل گالوانیزه,۳۰×۳۰,کیان پرشیا,kg,46850,172727,T3,انواع-پروفیل/پروفیل-گالوانیزه,"median of 2 rows, size 30*30",,"mill not like-for-like, but ahanonline's own spread for this size is 2.7% across [''] — category reference"
profile-galvanized-38,profile-galvanized-38,پروفیل و قوطی گالوانیزه ۴۰×۴۰,پروفیل و قوطی,پروفیل گالوانیزه,۴۰×۴۰,پروفیل صابری,kg,47600,172727,T3,انواع-پروفیل/پروفیل-گالوانیزه,"median of 4 rows, size 40*40",,"mill not like-for-like, but ahanonline's own spread for this size is 4.3% across [''] — category reference"
profile-galvanized-39,profile-galvanized-39,پروفیل و قوطی گالوانیزه ۴۰×۸۰,پروفیل و قوطی,پروفیل گالوانیزه,۴۰×۸۰,پایا اصفهان,kg,47000,175000,T3,انواع-پروفیل/پروفیل-گالوانیزه,"median of 4 rows, size 40*80",,"mill not like-for-like, but ahanonline's own spread for this size is 1.6% across [''] — category reference"
profile-galvanized-40,profile-galvanized-40,پروفیل و قوطی گالوانیزه ۵۰×۵۰,پروفیل و قوطی,پروفیل گالوانیزه,۵۰×۵۰,جهان پروفیل پارس,kg,43850,175000,T3,انواع-پروفیل/پروفیل-گالوانیزه,"median of 4 rows, size 50*50",,"mill not like-for-like, but ahanonline's own spread for this size is 4.3% across [''] — category reference"
wire-mesh-27,wire-mesh-27,کلاف و مفتول توری ۱۰,کلاف و مفتول,توری,۱۰,سیادن ابهر,kg,38000,73636,T3,محصولات-مفتولی/مش,"median of 3 rows, size 10",,"mill not like-for-like, but ahanonline's own spread for this size is 0.0% across ['مش بنگاه تهران'] — category reference"
wire-mesh-26,wire-mesh-26,کلاف و مفتول توری ۸,کلاف و مفتول,توری,۸,فولاد نطنز,kg,37750,74545,T3,محصولات-مفتولی/مش,"median of 3 rows, size 8",,"mill not like-for-like, but ahanonline's own spread for this size is 0.1% across ['مش بنگاه تهران'] — category reference"
wire-tie-19,wire-tie-19,کلاف و مفتول سیم آرماتوربندی ۱.۵,کلاف و مفتول,سیم آرماتوربندی,۱.۵,فولاد کویر کاشان,kg,40550,80000,T3,محصولات-مفتولی/سیم-آرماتور,"median of 2 rows, size 1.5",,"mill not like-for-like, but ahanonline's own spread for this size is 2.3% across ['سیم آرماتور بنگاه تهران'] — category reference"
wire-tie-20,wire-tie-20,کلاف و مفتول سیم آرماتوربندی ۲.۵,کلاف و مفتول,سیم آرماتوربندی,۲.۵,یزد احرامیان,kg,41200,80000,T3,محصولات-مفتولی/سیم-آرماتور,"median of 2 rows, size 2.5",,"mill not like-for-like, but ahanonline's own spread for this size is 2.3% across ['سیم آرماتور بنگاه تهران'] — category reference"
wire-coil-ribbed-5,wire-coil-ribbed-5,کلاف و مفتول کلاف آجدار ۵.۵,کلاف و مفتول,کلاف آجدار,۵.۵,فولاد نطنز,kg,39700,74272,T3,میلگرد/قیمت-میلگرد/میلگرد-کلاف,"median of 2 rows, size 5.5",,"mill not like-for-like, but ahanonline's own spread for this size is 1.2% across ['کلاف'] — category reference"
wire-coil-ribbed-6,wire-coil-ribbed-6,کلاف و مفتول کلاف آجدار ۶.۵,کلاف و مفتول,کلاف آجدار,۶.۵,فولاد کویر کاشان,kg,41550,72000,T3,میلگرد/قیمت-میلگرد/میلگرد-کلاف,"median of 7 rows, size 6.5",,"mill not like-for-like, but ahanonline's own spread for this size is 3.8% across ['کلاف'] — category reference"
wire-coil-3,wire-coil-3,کلاف و مفتول کلاف ساده ۵.۵,کلاف و مفتول,کلاف ساده,۵.۵,امیرکبیر خزر,kg,40800,74272,T3,میلگرد/میلگرد-ساده,"median of 2 rows, size 5.5",,"mill not like-for-like, but ahanonline's own spread for this size is 1.2% across ['ابهر', 'کاشان'] — category reference"
wire-coil-4,wire-coil-4,کلاف و مفتول کلاف ساده ۶.۵,کلاف و مفتول,کلاف ساده,۶.۵,سیادن ابهر,kg,40950,72909,T1,میلگرد/میلگرد-ساده,میلگرد ساده 6.5 ابهر کلاف کارخانه,6436,exact match on میلگرد/میلگرد-ساده
